lab_id,video_id,mouse1_strain,mouse1_color,mouse1_sex,mouse1_id,mouse1_age,mouse1_condition,mouse2_strain,mouse2_color,mouse2_sex,mouse2_id,mouse2_age,mouse2_condition,mouse3_strain,mouse3_color,mouse3_sex,mouse3_id,mouse3_age,mouse3_condition,mouse4_strain,mouse4_color,mouse4_sex,mouse4_id,mouse4_age,mouse4_condition,frames_per_second,video_duration_sec,pix_per_cm_approx,video_width_pix,video_height_pix,arena_width_cm,arena_height_cm,arena_shape,arena_type,body_parts_tracked,behaviors_labeled,tracking_method
PleasantMeerkat,1177059156,CD1,white,male,9.0,,,CD1,white,male,19.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2010,2040,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
PleasantMeerkat,1212669906,C57Bl/6J,black,male,3.0,,,C57Bl/6J,black,male,13.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2000,2020,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
PleasantMeerkat,1350372183,CD1,white,male,2.0,,,CD1,white,male,12.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2020,1994,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
PleasantMeerkat,1375833299,CD1,white,male,9.0,,,CD1,white,male,19.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2010,2040,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape""]",DeepLabCut
PleasantMeerkat,1396183780,CD1,white,male,8.0,,,CD1,white,male,18.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2020,1994,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
PleasantMeerkat,1445631188,CD1,white,male,10.0,,,CD1,white,male,20.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2020,1994,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape""]",DeepLabCut
PleasantMeerkat,1475649798,C57Bl/6J,black,male,6.0,,,C57Bl/6J,black,male,16.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2048,2020,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
PleasantMeerkat,1603176175,CD1,white,male,10.0,,,CD1,white,male,20.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2020,1994,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape""]",DeepLabCut
PleasantMeerkat,1749697095,C57Bl/6J,black,male,10.0,,,C57Bl/6J,black,male,20.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2000,2026,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
PleasantMeerkat,1769027005,C57Bl/6J,black,male,2.0,,,C57Bl/6J,black,male,12.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2020,2034,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
PleasantMeerkat,1780823248,C57Bl/6J,black,male,8.0,,,C57Bl/6J,black,male,18.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2020,2050,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
PleasantMeerkat,1933653459,CD1,white,male,6.0,,,CD1,white,male,16.0,,,,,,,,,,,,,,,45.0,600.0,15.8,2020,2020,120.0,120.0,split rectangluar,divided territories,"[""body_center"", ""ear_left"", ""ear_right"", ""lateral_left"", ""lateral_right"", ""nose"", ""tail_base"", ""tail_tip""]","[""mouse1,mouse2,attack"", ""mouse1,mouse2,chase"", ""mouse1,mouse2,escape"", ""mouse1,mouse2,follow"", ""mouse2,mouse1,attack"", ""mouse2,mouse1,chase"", ""mouse2,mouse1,escape"", ""mouse2,mouse1,follow""]",DeepLabCut
